run,hiker,delta_x,delta_y,steps
3602,2,-901.5695772779742,433.40308902749456,550884
3602,3,-757.7670504590072,-652.5843030937567,266973
3609,1,492.5944993198228,870.3797034878453,994053
3609,2,-26.911542746745596,999.8318977632085,292979
3609,3,995.271124438262,102.2996026259281,1361827
3613,1,296.7549278816318,955.2586784514729,675473
3613,2,-872.5757732528173,-490.3148904679365,606713
3613,3,-979.1259644025913,203.54608879078984,635113
3608,1,371.84129285880607,-928.5359319075509,2282722
3608,2,-39.34491814201388,999.7333605508185,458430
3608,3,-940.4109289151284,-341.42740790412836,399877
3612,1,1000.5737788964495,-22.022390321777195,769521
3612,2,-130.26989588316223,992.3877236071406,867933
3612,3,-627.2197464174255,779.1489565352367,836842
3600,1,284.4443275778242,-959.2768937694339,1425758
3600,2,730.340142565088,683.377361782924,4407434
3600,3,-567.021188186326,-824.5629395172037,510306
3601,1,-437.3145013980231,-900.0714645553658,3398420
3601,2,631.2295604675131,775.8823413807323,1909493
3601,3,1000.2649090746136,19.887970201613385,854837
3610,1,-657.2705764768087,-753.6598579986251,1230462
3610,2,315.8831623760977,-948.9691622178973,1786267
3610,3,-467.91535719235594,-884.7497760047531,844023
3615,1,-226.50824252437093,-974.1199553567824,877723
3615,2,506.4908066625285,-862.4152381870913,838982
3615,3,799.7601597315224,600.3486106679518,707578
3607,1,-104.8661620914427,995.1229981648331,1410715
3607,2,-614.9400147125441,-789.0633753560141,1830134
3607,3,156.07921063665378,987.9980436660828,1176090
3614,1,-619.5289689222597,-785.1245521147993,1039199
3614,2,-969.3622022191303,-246.7417585519522,960932
3614,3,-898.8595982425186,439.12201934928635,1586416
3618,1,411.7521532581485,911.4316178103898,756008
3618,2,251.6765149667179,-968.5060189500934,709729
3618,3,473.21739922199015,-881.544542675447,512273
3621,1,-997.4200185952604,-75.67351592294042,717646
3621,2,-46.35341545976809,-999.1263446589318,300365
3621,3,-162.82475856814708,-987.0403103509266,282524
3611,1,989.2118416395762,-147.73288320992867,2344411
3611,2,862.2400932742235,-507.08016151862284,1790385
3611,3,409.8808080180577,-912.4193160516483,762876
3617,1,100.23844328344006,-995.1485438896921,1334503
3617,2,-865.6713169622992,501.27501050051364,1094020
3617,3,857.1592883394076,515.7811297880929,686140
3622,1,770.208766358253,638.4813900291118,749450
3622,2,-60.282008753076525,998.5992399752656,571882
3622,3,-587.1706143753996,810.5720411966029,928617
3616,1,-998.7281522128326,-58.89050490557065,1248814
3616,2,-835.5579253643418,-550.5656994209469,1109672
3616,3,-573.3310336598294,819.5072822969992,1231605
3620,1,-537.7961246757841,-843.6908509962127,658248
3620,2,529.2440598244896,-848.9834478728136,1655551
3620,3,450.50104284925885,893.3282697443833,514867
3619,1,635.3984000319351,-772.9592651509438,1028219
3619,2,-854.6545785969925,519.2265706627752,798983
3619,3,907.3500488530802,421.66969410567856,1355242
3626,1,999.4039812311894,-55.60907770043526,615685
3626,2,-107.68564097479221,-994.7862213064868,430351
3626,3,475.6901877079773,879.9565683439574,524360
3627,1,-943.0994042498157,-332.60932033347206,913678
3627,2,-706.4225981561892,-707.8396486523125,378428
3627,3,-849.0213118668412,529.6323451546062,766063
3625,1,991.7980945234426,129.34608985819045,1010050
3625,2,918.3916053913747,-395.8928888299094,1030423
3625,3,-182.98645642122366,983.5732536519258,205522
3634,1,923.9033861054677,382.95486247093163,334371
3634,2,93.33153520106978,996.1103520991763,661585
3634,3,-668.5979892102486,-743.7118976084355,303387
3624,1,856.2322504342089,-516.7833254880527,371196
3624,2,-928.5594308329366,-371.4028822591951,999039
3624,3,507.5026139190263,862.0535826754522,2266008
3623,1,-837.4723001518655,546.5837827118739,971523
3623,2,-983.0206193955181,185.1546795300111,1846315
3623,3,-949.8532813546765,-313.91904355742713,945264
3629,1,462.43864299250697,887.1687361161786,571504
3629,2,-561.6243093040366,827.6612023272091,1498533
3629,3,935.7272681775797,-354.8558995479026,424069
3633,1,997.136687730184,-76.88873748860252,669216
3633,2,993.5549394405523,-115.5758346493646,619025
3633,3,578.4291764760478,-816.2757623330111,872335
3630,1,-672.4365057437075,740.4369249942126,317199
3630,2,-764.7675583198171,-644.3901566769407,576678
3630,3,995.0515420028474,105.37375480361857,2132356
3638,1,-976.7979024206069,-214.1727917792894,380977
3638,2,999.3977961842097,-39.3851863912393,472679
3638,3,-506.85262745942055,862.2052744267537,718073
3631,1,-51.91454593048066,998.7209367427641,1005259
3631,2,924.4285642884607,-381.93310557937264,1444001
3631,3,784.7936783211372,-619.8148606658751,804100
3635,1,973.6450536682944,228.8260075258283,562678
3635,2,668.0390946131506,-744.1362827943682,1858048
3635,3,408.30100195590603,912.8949146897577,217056
3632,1,-468.5851788823426,-884.3155354003829,1167733
3632,2,764.8611495687816,644.9546447470736,1668457
3632,3,921.1705497430012,-391.28247709723905,700997
3637,1,49.3880491201443,-998.9601583385702,470045
3637,2,-765.326495337922,-644.1741516825366,461923
3637,3,665.315238890044,-747.1497661109363,1561043
3639,1,667.4522144295529,-744.7537524031869,845154
3639,2,-926.7750613166229,376.8391928400673,317100
3639,3,574.0856547097236,-819.3986397055137,1131708
3628,1,350.28100127435914,-936.7529490693441,302598
3628,2,-946.5357839289954,-323.58252563643373,451528
3628,3,872.4251302596072,-490.2395331217206,4606135
3648,1,-918.8313603285791,395.3249556652104,562325
3648,2,455.57651429244345,-890.2449808332096,263730
3648,3,839.7178020676904,543.5987458748762,555167
3641,1,-822.6572013864354,569.8497724790116,1623669
3641,2,795.8483081961756,606.3211164366257,658589
3641,3,44.28272033244028,-999.8781894803956,921022
3640,1,-422.20865936711135,-906.8773387106726,1138368
3640,2,-25.792069656553906,-1000.1257208143375,1111335
3640,3,-389.71359504518784,921.5437884327332,1194563
3644,1,-893.2848117879116,450.2754649846823,1133651
3644,2,-138.53702744173336,-990.6966644461409,258211
3644,3,371.33439522835715,-928.8479475780262,872447
3636,1,-893.4564917947256,449.25945526858555,2710331
3636,2,-157.19819988024386,987.8074502267191,1409093
3636,3,988.2581464114212,153.2536165799256,626703
3647,1,-735.6628705259125,678.5113348864448,293925
3647,2,658.6447237186186,752.489670276503,1131393
3647,3,-948.7049688004918,-316.64630889997875,744759
3642,1,-953.7840691231722,300.92943379008307,750912
3642,2,-928.3278604098443,-372.74521451147996,1771873
3642,3,-820.4362168477895,-572.6686062632217,771998
3645,1,-564.3090970676099,825.8944635617443,952428
3645,2,-907.6219837668208,-420.2758763849322,1017719
3645,3,258.73404031920256,966.2220287056333,1291216
3643,1,-970.7213356225724,243.2049576257236,2034750
3643,2,717.9031189921109,-696.5987748212543,573257
3643,3,-23.907069064825095,1000.0923858588297,1139799
3650,1,-273.3454051772295,962.1618180226602,997785
3650,2,382.30337538017034,924.447030156384,459100
3650,3,-410.1584741041351,912.1505127131356,345095
3655,1,973.8753787982375,-227.28943451096092,386154
3655,2,317.5708967785459,948.794203799141,299403
3655,3,-883.1027494243165,-470.36191358432217,393231
3656,1,-197.18123518853616,-980.7524521831019,1030091
3656,2,983.7108431966642,185.09613393468788,435766
3656,3,139.44928552658584,990.3917038643176,365744
3651,1,-700.7146164882816,714.2447462361014,513791
3651,2,914.0553323076592,406.670311457901,1275308
3651,3,965.6627718780179,259.9022714874785,1330608
3652,1,783.4817822737535,-621.4818303324278,508714
3652,2,990.7848973781283,139.2509535648232,531743
3652,3,660.4447445642752,751.1567217213327,2185123
3654,1,908.4685192344293,419.5497473328735,354411
3654,2,996.8543548331713,82.0419130061407,740587
3654,3,-874.6942132621317,484.83878624438125,2486989
3657,1,958.3074170810355,-286.72614885233514,776484
3657,2,-844.896129263299,-535.1973620254608,560653
3657,3,967.5626371303965,-255.26338659811242,1886619
3659,1,-963.6576717019941,267.4004526370188,1414640
3659,2,535.0295235635111,845.7123342041978,858282
3659,3,751.063992089587,660.782091661191,804177
3660,1,922.6956283721081,387.28442276841076,574686
3660,2,581.9114906418511,813.2945822222133,2131774
3660,3,995.5239648567183,103.32451639011066,577600
3646,1,188.60490933773295,-982.0832857403004,4159127
3646,2,-615.5680141555348,788.5621672210093,1774551
3646,3,-996.2351847169875,-87.62759796690719,916640
3653,1,981.1356128260581,194.66871237155084,690046
3653,2,-8.223276824378502,1000.8822986305634,2915283
3653,3,648.2826696633514,761.5065551349446,1351910
3661,1,-991.1112881474588,140.0213584395305,1209567
3661,2,-743.9857860611728,-668.609396080968,1383715
3661,3,-875.8748492489331,483.9383613341143,785074
3662,1,-563.7781553148568,-826.2587679393581,576196
3662,2,-175.44934057175146,985.4139352105542,470014
3662,3,-219.63258598417966,975.869761288923,1833132
3663,1,415.06632040199725,910.2332906476202,644755
3663,2,-708.6283092453498,706.408253994653,1230449
3663,3,-1000.4071193123439,-4.808436831666199,778665
3658,1,-961.0532955761598,276.49365395253653,2057914
3658,2,579.9611951396018,-815.6130310509789,721786
3658,3,873.243830807102,-487.5889477265541,2281604
3669,1,902.4984890430247,430.8192475597482,546625
3669,2,795.6822222660899,-606.5341631132144,583624
3669,3,-764.91552247427,644.7192187747651,289034
3666,1,872.7412464998142,-488.6663605430464,423474
3666,2,-990.792127117177,139.11989763740053,949828
3666,3,718.6503989620041,695.6215809982866,977803
3671,1,-1000.2426932884623,8.718853320420592,441384
3671,2,357.4646169237042,-933.9551007948144,268344
3671,3,-775.5046481698274,632.2928899169565,751716
3665,1,933.7229736115103,359.0937490280677,1921857
3665,2,-247.5605314480992,969.4889674788208,748060
3665,3,-262.7237410081441,-965.5378941626939,910053
3674,1,-815.7063717022625,579.4446161720264,780119
3674,2,555.410099868616,831.9737324799526,509049
3674,3,821.712579548089,-571.4440722994323,364257
3649,1,-354.39132968773566,-936.1395757220229,820517
3649,2,-607.4307101910495,-794.3731163202305,382824
3649,3,-865.9371439553233,500.69145679085136,6522568
3670,1,-999.2774509512865,-43.615574531963716,1186599
3670,2,660.7629241664251,-750.7661703348949,1127676
3670,3,944.2900208427284,-330.10412902580333,606973
3668,1,-166.9495196072157,-985.9888963948125,859099
3668,2,715.9877328495272,-698.8899846534135,464464
3668,3,-91.75943405679024,996.0217603155943,3108152
3672,1,-299.93088645875287,954.8217881211121,250459
3672,2,63.120903525735045,-998.0593384845401,2006048
3672,3,-898.9403104354811,-438.513422501003,1093087
3676,1,-846.4968568560668,-532.5204045278097,440334
3676,2,998.4796159257863,56.135503737330296,972673
3676,3,920.3891568465972,392.8211669571806,835648
3679,1,870.6688593874603,-492.0139791214056,1007086
3679,2,-946.0288899662446,-324.28961818531855,320805
3679,3,923.2027146771541,385.31493415500256,278669
3678,1,967.4249291796516,255.61807143369663,458764
3678,2,-985.0066743164748,172.94086289909006,581780
3678,3,1000.0354946892413,1.091862610243652,1229716
3675,1,335.16826779185334,942.5506104826278,365340
3675,2,982.3432059174199,191.1580961226744,243289
3675,3,994.3404759696397,109.72395821041937,2780975
3673,1,975.9451915629809,220.74444349867494,2305382
3673,2,-590.0682938743489,808.2748884914646,1182117
3673,3,250.76538151256312,968.5135253547887,742255
3680,1,800.4492215588882,-600.0302910549046,1125539
3680,2,607.4349106000923,-794.8499853003495,525557
3680,3,-354.71150854338606,935.3623941820099,556402
3664,1,637.2876182897581,-771.6765029847454,3119333
3664,2,978.7656007083087,205.17453310184027,553103
3664,3,948.2569400838598,-318.30143050146035,2991390
3667,1,81.47957984272139,-997.2142175380519,1487636
3667,2,-469.5857701770792,-882.9250652618682,3749272
3667,3,855.5388082050958,517.9289508576568,789154
3685,1,-999.7729283617966,31.461286102937038,558626
3685,2,577.1223268164886,817.6042722699322,440475
3685,3,-63.39251990146907,998.0481746474964,424917
3686,1,888.503214265121,-458.9086538733811,770663
3686,2,-997.9891681577762,64.4303537511768,318745
3686,3,-304.3216453825014,-952.6443677292102,251236
3688,1,-253.1874903385163,967.4664610697764,729830
3688,2,-135.13280492361045,-991.2088209439846,651518
3688,3,729.1939324459698,685.3343178715061,275082
3690,1,-510.2720724730904,860.708751830895,760044
3690,2,-915.3665597041465,403.3662830631721,464819
3690,3,-566.3939266009504,824.176814637357,359867
3687,1,-764.4630587608417,-645.1112978729503,642573
3687,2,729.2140024517153,685.1616252510102,996641
3687,3,948.0991168113725,319.96691570569817,155254
3681,1,-308.5956616727283,951.9950724249851,274520
3681,2,244.27332456376496,970.08769037456,1834029
3681,3,-75.04454467599182,-997.2687367741336,879332
3682,1,-959.7270289087362,283.19767401720907,1487313
3682,2,851.9636542222912,524.2158957006616,930174
3682,3,-956.6146120597192,291.923612313494,624959
3683,1,-833.7541029412475,-553.5081977648201,1523234
3683,2,261.4228848886924,-965.3122772205293,1244020
3683,3,-982.7431865456333,-185.29262960476026,481747
3677,1,-793.1847056284053,609.8952017458402,2864614
3677,2,449.1307095398092,-894.5545099485097,1917661
3677,3,763.3383816378584,-646.3430151379009,990661
3684,1,-113.14283704672953,994.4909516628995,2188659
3684,2,-404.9705068074977,-914.3929697957843,408016
3684,3,665.4660384815508,747.2943214568094,999410
3697,1,722.5775231081601,692.0500827546874,193046
3697,2,899.6226800416889,-438.0733677031279,591460
3697,3,790.9455455583558,-612.031371465699,772581
3695,1,814.76053386509,579.7981181623667,913481
3695,2,635.7961284791221,772.0389911303735,612147
3695,3,-548.4169113650189,837.2513480403824,609670
3692,1,-629.6834257199189,-778.0701391012711,2214066
3692,2,-508.6648097558863,861.2482354656507,342079
3692,3,-722.3561732612337,-691.8752610292322,382233
3689,1,991.7134099529738,128.58741617043205,609533
3689,2,-873.9146647065567,-486.2463537832361,2585966
3689,3,924.2201308699573,-382.49072542896096,908753
3696,1,800.5473095147163,600.7405043432549,309195
3696,2,-349.88328859221525,-936.9225823838899,1043545
3696,3,-838.6663588467285,-545.5090188383878,1006454
3693,1,985.6096100935348,-170.80957663113773,460149
3693,2,896.9672171695614,-442.1831799669002,385032
3693,3,624.6985220018914,781.3226762763722,2092709
3698,1,840.584280234568,542.6604711996453,945155
3698,2,264.38429300636454,964.7172048079779,726833
3698,3,714.6746490191465,699.9585699182071,723625
3701,1,743.4169587145841,669.5933618996742,283133
3701,2,982.9540138022394,189.0829655082163,995444
3701,3,-851.3498171381173,-525.0838036678258,928413
3691,1,-984.9820694941567,174.34296679510476,2379990
3691,2,261.9416830042529,-965.202973073562,401584
3691,3,947.32467556233,320.44028769459715,1920369
3700,1,778.19070894575,-628.3049337091016,1201807
3700,2,-141.63802715943893,990.0549620059472,415701
3700,3,913.9034068279467,407.5237031882558,1075063
3705,1,693.7179171731611,720.2503563195078,490182
3705,2,936.8190325511691,351.0676249099485,298781
3705,3,810.4009068257043,586.9377884727494,1236452
3704,1,287.60024991779505,-957.9530096128196,637494
3704,2,-630.9623097439475,-775.9414384616041,1194501
3704,3,-335.9612195894638,-942.6745315297769,329357
3694,1,939.3951985084984,343.27340412654144,2635954
3694,2,286.7489782849938,958.4843031980915,1438656
3694,3,-638.5549361407765,-769.6162432599159,766240
3699,1,287.38323599709827,-958.3195106294976,1047406
3699,2,958.4175643974795,285.3896260767888,1709847
3699,3,-996.146230154002,88.1206311478554,1205656
3703,1,163.73089195010456,986.8176062064107,661235
3703,2,-997.0906950771105,77.65631622085687,2046731
3703,3,-623.2321944767208,-782.4969884289901,636492
3706,1,-926.2686432667973,-377.0243275326508,1311069
3706,2,-557.044615851378,830.9693747617501,1290637
3706,3,753.2077658500436,-657.9187982467769,726692
3710,1,978.9660186645945,-206.85093549246199,1097386
3710,2,360.04789267149636,933.3466480431368,434461
3710,3,939.0378014355979,-343.88277263277274,603997
3702,1,975.2300650221465,-221.84388644797758,2229327
3702,2,957.5556782225501,-289.2021857433586,1496797
3702,3,481.95223235610547,876.6734461255169,807429
3716,1,981.7951163260166,-194.5867438754678,484236
3716,2,990.7116377750295,136.7434226078415,403140
3716,3,968.6686579461873,-248.76424032387808,470656
3712,1,858.0783582211416,-513.6675134030907,1142764
3712,2,807.2133556728501,591.5041146053849,1406616
3712,3,999.9446164258666,-22.644464596284138,587322
3714,1,873.3635085046698,-487.5193873901985,200979
3714,2,748.085359905767,664.386239827026,768047
3714,3,858.1822706257517,-514.1477591369079,1488478
3715,1,-509.65325483271863,-861.0781009555677,436110
3715,2,869.6400513210925,-494.2821711289971,1265798
3715,3,719.9600547503453,694.4397227806323,762925
3711,1,-607.0904894301377,-795.306748908819,1878539
3711,2,-993.1578640282339,121.10260009445874,1207419
3711,3,-878.6313913733638,-477.8968823968891,765465
3708,1,406.8576260886549,914.3934108825962,3000996
3708,2,641.0195314555468,-768.246430584911,776247
3708,3,759.5544216761035,651.1691103946976,868485
3713,1,-865.7734954006372,-502.20165219637175,895241
3713,2,347.0399046793666,-937.9617018105134,423266
3713,3,-604.7150626370656,-796.5001988067527,2362077
3707,1,-704.6333235582747,-709.8728422580077,374450
3707,2,-93.39884070088364,-995.6745501545746,1081365
3707,3,135.7446466220988,990.8276927182765,4397734
3721,1,386.55508766183317,-922.2768957845248,175968
3721,2,218.71285992585769,976.2225499388007,337417
3721,3,-830.3684986797132,-557.397753633087,1596221
3709,1,746.4298686825048,666.1935128154688,688687
3709,2,-896.3227701662479,-443.51295646393476,4319903
3709,3,982.7356388035071,-185.47257878177948,706891
3722,1,-816.7242181688026,577.3214215294979,819548
3722,2,692.6484544987948,721.7651894883139,484264
3722,3,-86.87856167622732,-996.8424536751126,769062
3719,1,-265.7009821738435,-964.4130797112009,712623
3719,2,477.4056339012907,879.0892155743542,1110872
3719,3,-1000.3204939446545,11.809023203480619,1356756
3723,1,584.7457088488222,811.849056645703,1758382
3723,2,451.25494429037235,892.5249442599106,759741
3723,3,-209.24309188632574,-978.2463778053054,297700
3718,1,737.6297354406283,675.6860294277496,2714701
3718,2,-755.6920908332387,655.3454946459534,595181
3718,3,-183.16421472536882,-983.3934751222602,1377658
3727,1,317.78161883693053,949.0592569105044,325008
3727,2,114.73016130422636,993.7541592352266,617775
3727,3,-0.7700211356486761,1000.3356881697791,498033
3725,1,2.2690016113322997,-1000.1829602115182,310373
3725,2,766.7503602046229,642.2710420583567,950933
3725,3,20.225435221838694,1000.5926351389642,1522530
3724,1,-676.8196199185519,736.1665417421659,719616
3724,2,180.5295669921822,983.7783563687551,1555267
3724,3,-464.83711115406174,885.9063624524191,654465
3720,1,-47.31335560417267,999.7075133135365,2303185
3720,2,455.68624773236127,-890.2677722853884,502266
3720,3,-975.4928682389098,-220.93641002945463,1072160
3730,1,-496.71000363639007,868.3497656368811,392361
3730,2,922.6406479823117,-386.41204450533064,509273
3730,3,1000.2004421604403,30.520254612206145,388459
3717,1,351.3783385719249,-937.0515916299896,815533
3717,2,565.8113844092,825.7334713682512,2876777
3717,3,563.1715795876878,826.4670286186276,1669455
3728,1,979.6635251134517,-201.6548791572535,1318381
3728,2,-968.3824133211098,250.85294321814985,377631
3728,3,336.4054113631058,942.1327397249506,1330477
3731,1,767.0452901321736,642.0206515646266,1326283
3731,2,373.2495246185447,927.7992456172545,340393
3731,3,-779.5535420819253,627.4738945189663,651775
3726,1,-693.4710799999302,721.1788043306454,1831196
3726,2,-552.4942228039575,-833.8824871649299,2270146
3726,3,-609.9786136885928,792.8178091188987,601372
3736,1,-340.325108075488,940.7252828555052,638349
3736,2,-1000.0172469749502,-19.590195424030426,469856
3736,3,850.2833696111626,-527.7950632106135,956204
3737,1,-904.5258340563933,-427.6919294040159,997322
3737,2,-945.8375407513694,-325.87092945459256,723872
3737,3,753.5152399271592,-658.4822106764861,354647
3735,1,-126.90678597387273,-992.6249911265077,973527
3735,2,-618.6153287206998,786.2745237797046,276776
3735,3,756.5142436942656,-654.1272262418045,1055657
3738,1,800.4542392201233,599.8117475474994,473235
3738,2,741.0244138102206,672.5206422526869,613173
3738,3,992.4690379565975,125.59763255691695,222274
3729,1,-894.0371695256333,449.5000788716269,980875
3729,2,490.46626061407204,872.3435673455333,1223843
3729,3,-959.3703025320402,283.1377327359405,1890141
3734,1,988.139599289118,-154.30830444327557,627482
3734,2,667.2331010042342,-745.9548983811659,499162
3734,3,-361.6904074675063,-933.0446710651844,1759837
3732,1,-441.35043469933987,897.599197404694,815928
3732,2,-188.13635090476487,982.5871938865122,530826
3732,3,-1000.5830539330602,-9.583302765624921,1796527
3739,1,-530.9631064745215,-847.7884809895172,883260
3739,2,230.83702377875247,973.198474808051,197852
3739,3,-683.0946097597636,-730.8992608857296,441284
3746,1,934.7509361012308,355.72664689711513,256429
3746,2,763.0642840107795,647.8102883235849,777862
3746,3,-999.5909242693552,-30.775204625710558,248007
3733,1,620.8106433555522,784.517868741256,1899665
3733,2,-936.8020274041928,351.6401436567786,2128212
3733,3,-475.65612316448073,879.7369168368533,272088
3740,1,782.9772235598743,-622.7857286245452,1098560
3740,2,-759.3034957395593,652.1518535919931,660417
3740,3,777.5520574279926,630.1834393438212,729779
3745,1,-958.7346037738654,-285.70436225240894,221853
3745,2,-950.3959501386107,-311.4350097919586,381972
3745,3,857.1825739161701,515.3336723434952,1348023
3744,1,169.8568370093511,-985.6083263387397,883678
3744,2,67.56988229574816,997.9333349112164,1108945
3744,3,627.9883127178637,-778.5561304912064,338640
3747,1,-693.5056613442924,-720.6542777449166,631067
3747,2,-229.43453269391608,-973.4176806731691,588577
3747,3,960.7569463059082,277.6862980438243,989373
3741,1,-900.0430694308948,436.8521794990867,333933
3741,2,582.6330376107796,813.313210451912,1403373
3741,3,-110.23588191287101,-994.471424534925,1063917
3751,1,751.973214996503,-660.0324502843887,586844
3751,2,963.8827298045558,-267.5173680532981,536199
3751,3,864.8814530639909,-503.68236753170703,298654
3755,1,-946.0674625134079,324.1213759604285,479287
3755,2,-637.6846980685616,770.94922525198,137744
3755,3,984.1535658456432,-178.34982267399653,206836
3743,1,-994.4932870962898,106.92286381640014,457508
3743,2,-882.6483751632127,470.40088442320314,2202557
3743,3,-498.86396378433614,-867.5145975048035,921171
3742,1,823.524433809772,568.2064471404848,2063212
3742,2,773.4844427937968,634.5977957758818,683460
3742,3,1000.0651927105637,-15.418330138115039,842640
3753,1,881.5184083203137,473.9201289599574,366617
3753,2,-512.5915449381544,859.3278870247858,814039
3753,3,-105.28042566718165,994.7156661881377,310098
3750,1,-481.00686628042183,-877.3191004303596,754227
3750,2,-555.1574764418853,-832.2698966783653,810847
3750,3,1000.102423051781,10.04821619522788,350433
3756,1,35.44898613158192,1000.1434892893145,341055
3756,2,-757.9685718839373,652.9482497364494,510305
3756,3,-947.4603868588403,321.0655101783029,357250
3754,1,273.60665099915735,-961.9104476660959,700688
3754,2,-48.039112328746775,999.6151193114398,848936
3754,3,721.8742441318982,692.7361604200928,219123
3749,1,966.5129739733036,-257.10670481268164,1704176
3749,2,-215.88216270207806,-977.1966020694935,1614452
3749,3,-842.126641517289,539.3700895642069,384720
3758,1,887.39256492349,-461.7597543460966,1023128
3758,2,794.2607258816382,-607.6578323257698,674878
3758,3,982.4269367065599,186.9701951354389,635687
3757,1,511.87855817914624,-859.4086076356533,1045458
3757,2,-119.00724075634895,992.9869809975985,729750
3757,3,649.0871071746622,-761.1496543904786,715315
3748,1,-982.7690585678686,187.74299102324372,701766
3748,2,-257.18998898779046,-966.7567155216141,1611458
3748,3,-402.37867180305466,-915.9417186119513,3128135
3761,1,495.262595859387,-868.803259882621,1164519
3761,2,-970.3641073551617,-243.84780438652336,724331
3761,3,-937.7806202236729,-349.4915132160347,785543
3763,1,863.6091357396675,504.91252113450247,931768
3763,2,72.57318175318704,997.6427495017521,1230933
3763,3,-612.2403916609824,-790.8123368787292,366441
3752,1,41.207907490607056,999.2468605543083,530293
3752,2,382.02318038670535,924.8501408767823,2357299
3752,3,997.9839515707974,68.83211992867007,1571828
3762,1,-827.1796030738283,-563.1666419877408,627715
3762,2,-986.4500474110109,167.6428364883319,1903043
3762,3,-738.2261903915572,674.7940627655181,1119079
3765,1,411.8365473041238,-911.3953785128839,495975
3765,2,665.6531807271562,747.1298120007996,1189097
3765,3,68.38442219662758,997.9286922631079,1444273
3760,1,-1000.1628126603812,-3.105286807636574,1867070
3760,2,93.81799252708603,995.6722295749477,1227127
3760,3,-552.5005870001626,833.77570694474,971126
3759,1,-872.0814222182981,-489.7322102886608,665287
3759,2,785.7846670220571,618.5252031723946,2352669
3759,3,714.9065687666806,699.4612555182628,1346028
3764,1,963.8466284724961,268.8475649049077,1236284
3764,2,-991.1233354055205,133.68748824226032,1062468
3764,3,389.7678912601722,-921.4540907101315,1829748
3773,1,987.7904081817921,156.0656449269101,202976
3773,2,964.1808666062045,266.51310373043566,487105
3773,3,478.1717145331586,878.4738501069702,236082
3769,1,711.7389604358667,703.0525883048159,540101
3769,2,-803.4209164077295,595.6119247797931,1101716
3769,3,782.1904467882553,624.4690071384539,700969
3766,1,-827.5836948692449,-561.4923225270534,2622329
3766,2,250.8330557478192,968.2075078498988,405595
3766,3,-836.1100735138978,549.3660881617392,546929
3770,1,896.7443309592537,443.1254542384721,583751
3770,2,-876.6181536136836,482.1583267641952,1312912
3770,3,797.615984423586,-603.8835823932329,1546864
3767,1,-806.1612631074538,-591.8476268255323,1768991
3767,2,33.26507586439584,-999.8810590831745,1397676
3767,3,-362.2629644071753,-932.2027598441487,1553254
3771,1,-219.7516854750754,975.9949140101237,2650024
3771,2,645.0794101388765,-765.2018881918233,761436
3771,3,356.8092516162942,934.2929894021103,479450
3776,1,-931.3336797034185,366.6010724280229,486474
3776,2,-968.7909072102698,247.91226046024784,652132
3776,3,333.78559298952734,942.7344977819195,885283
3778,1,843.1914904517773,537.6959773466994,273621
3778,2,97.06255663138126,-995.5253277756528,877401
3778,3,-648.5958418065313,-762.1684171015455,890498
3772,1,743.6971878858996,668.5654045723112,855832
3772,2,-39.4684687766955,-999.3825471421587,2386679
3772,3,-475.19831507637855,-880.5931387209507,374552
3775,1,-866.9302879747894,-499.1561890762017,1076638
3775,2,982.3595380887821,191.282610837327,623924
3775,3,999.1783924825238,-45.32109076162698,1606055
3781,1,-340.6335049074887,940.4492992202545,321287
3781,2,-417.9539242144947,908.6092762362628,280080
3781,3,-792.0773395564624,611.1777474184609,762312
3780,1,-504.0714578435398,863.9563232857527,563353
3780,2,964.1983525169915,-265.6451935981504,421129
3780,3,936.4456275848034,352.093593288128,1024100
3774,1,-758.7026083249483,651.5702081686024,499671
3774,2,574.6411323008873,818.5941436368963,3081265
3774,3,999.5647713922299,43.72597224059517,342876
3779,1,-401.88099190158687,-915.7737597036189,328899
3779,2,-629.2605009372322,-777.4544256841522,1868274
3779,3,778.2875136012664,628.3422168594494,433319
3783,1,1000.4883322473021,17.245492828173482,347038
3783,2,-717.8094701097308,696.3113276450522,424242
3783,3,-341.03067532337803,940.7131894343547,932973
3782,1,-634.4148055567017,773.3131466426901,866656
3782,2,-881.8958390716858,472.070725909592,417656
3782,3,-283.1104212180565,959.1982811688035,1170234
3777,1,566.6508867646016,-825.1228871818012,670133
3777,2,-176.54610717418134,984.5308100005541,760258
3777,3,616.2908937005118,787.5791292219004,3235791
3791,1,404.67533938956217,-914.7351527171035,564429
3791,2,689.3134578225636,724.5459796471512,319808
3791,3,944.219882310929,-330.7883484202588,352443
3788,1,700.2294874216154,714.6537148059765,749133
3788,2,-245.28777259650656,970.0846550462677,564000
3788,3,886.5878977501907,-463.12017801869683,321799
3768,1,564.5396478315537,826.1197611879181,1449502
3768,2,371.1867362229757,-928.9153121970537,2173989
3768,3,981.9606684916932,-192.7778219196652,3591385
3787,1,282.9036398238343,960.1659174749711,1352394
3787,2,299.2319868376593,954.5599951282175,443164
3787,3,-805.3736349732706,-593.262829444855,644824
3786,1,-993.2320804201848,-117.55796482989798,2108562
3786,2,-952.4404874578182,305.29086894237605,437008
3786,3,-820.2198187821612,572.9625846267892,341699
3784,1,-452.6082297864709,891.838426705604,2284085
3784,2,-817.1051708673159,-577.5570644876501,158844
3784,3,740.3359411274114,673.2785696071369,1131821
3796,1,-932.518790139682,-361.56942656848224,1073963
